country,country_name,oecd_member,eu_member,election_date,party,party_name,party_abbrev,party_fam,percent_vote,absol_seats,total_seats,percent_uncoded,bonds_positive,bonds_negative,anti_imperialism,milit_positive,milit_negative,peace,intl_positive,ec_eu_positive,intl_negative,ec_eu_negative,freedom_hr,democracy,constit_positive,constit_negative,decentralize,centralize,gvmt_efficiency,corruption,polit_authority,free_market,incentives,regulation,econ_planning,state_collab,protect_positive,protect_negative,econ_goals,demand_side,econ_growth,infrastruct_tech,controlled_econ,nationalization,econ_orthodoxy,marxism,anti_growth,environ,culture,equality,welfare_state,welfare_less,education,education_less,nation_positive,nation_negative,moralism,moralism_negative,law_and_order,civic_mind,multiculture,multiculture_negative,labor_positive,labor_negative,agriculture,white_collar,marginalized_general,demographic_groups,axis_position,plan_eco,mark_eco,welfare,int_peace
33,Spain,Member,Member,2000-03-12,33905,Catalan Republican Left,ERC,Ethnic and Regional,0.84,1,350,2.46,0.42,0.07,0.15,0.13,1.77,0.24,1.82,0.85,0,0.04,0.87,2.6,0.14,0.24,23.78,0,3.78,0.16,2.13,0,1.57,2.61,0.06,0.29,0.13,0.21,1.9,0.02,2.18,7.11,0.13,0,0.11,0.02,1.15,5.3,1.39,3.36,6.42,0,3.21,0,0,2.44,0.31,1.02,0.52,0,6.890000000000001,0.03,1.15,0,1.47,0.86,2.73,3.79,-14.3,2.8,0.11,9.78,2.08
33,Spain,Member,Member,2000-03-12,33906,Andalusian Party,PA,Ethnic and Regional,0.89,1,350,0.37,1.21,0,0,0.44,0.33,0.35,1.81,3.06,0,0.55,1.58,3.49,0.21,0.22,8.61,0,9.78,0.33,0.19,0.44,1.76,3.03,1.57,0.8,0.46,0.05,2.42,0,5.25,9.59,0.16,0.33,0,0,0.29,4.69,4.77,2.01,8.61,0,3.57,0,0,0,0,0.96,1.83,0.44,1.81,0,0.79,0,4.01,1.27,2.2,4.350000000000001,-17.56,4.76,0.44,10.62,0.68
33,Spain,Member,Member,2000-03-12,33907,Canarian Coalition,CC,Ethnic and Regional,1.071,4,350,0.248,0.87,0,0,0.124,0.621,0.124,0.87,4.348,0,0.621,0.745,1.242,0,0.124,17.143,0,3.851,0.745,4.224,0,3.851,2.112,0.248,0,0.621,0,3.727,0,1.988,10.435,0,0,0,0,3.354,0.745,2.609,2.733,10.559,0,3.23,0,0,0,0,0.248,0.621,0.621,6.087,0,1.739,0,3.727,1.366,0.621,2.857,-11.18,2.36,0,13.292,0.745
33,Spain,Member,Member,2000-03-12,33908,Galician Nationalist Bloc,BNG,Ethnic and Regional,1.321,3,350,0.889,0,0,1.285,0,0.988,1.383,1.285,0.6920000000000001,0,4.842000000000001,0.791,0.6920000000000001,0,0.494,13.933,0,0.296,0.099,5.534,0,0.099,1.68,0.6920000000000001,0,0.593,0,0.494,0.296,1.581,8.794,0,0.494,0.198,0.296,0,4.051,1.581,0.889,6.423,0,0.395,0,0,0,0,0.791,0.494,0,13.34,0,1.186,0,19.565,0.6920000000000001,0.099,2.075,-9.98,2.372,0.198,7.312,2.372
33,Spain,Member,Member,2004-03-14,33220,United Left,IU,Leftist,4.96,5,350,0,0.858,0,0.071,0,1.823,0.893,3.038,0.5720000000000001,0,0.5,7.005,7.112,0.214,0,4.575,0,3.86,0.214,2.395,0,0.5,0.643,0.143,0.25,0,0,3.36,0.036,0.286,3.61,1.43,0.036,0.286,0.643,0,7.148000000000001,5.111,5.611,8.685,0,5.718,0,0,0,0,1.573,1.465,1.394,1.072,0,0.179,0,4.646,0,4.396,8.649000000000001,-16.512,2.216,0.286,14.296,2.716
33,Spain,Member,Member,2004-03-14,33320,Spanish Socialist Workers’ Party,PSOE,Social Democratic,42.586,164,350,1.521,1.275,0.067,0,0.112,0.47,0.671,3.176,2.46,0,0,2.975,4.183,1.23,0,3.064,0,9.282,0.089,6.017,0.045,0.962,4.697,0.112,0.38,0,0,1.722,0,0.939,8.701,0.917,0,0.649,0,0.179,2.348,6.106,5.234,7.649,0.022,6.531,0,0.179,0,0.179,0,3.042,1.163,1.297,0,0.559,0,2.908,0.738,2.125,4.026,-12.391,5.726,0.6930000000000001,12.883,1.208
33,Spain,Member,Member,2004-03-14,33610,People's Party,PP,Conservative,37.708,148,350,0.285,1.449,0,0,1.876,0,0.19,2.755,2.066,0,0,0.736,1.544,0.926,0,2.256,0,8.597,0,5.201000000000001,0,4.583,2.256,0,0.142,0,0,3.633,0,1.449,13.061,0,0,0.926,0,0.5700000000000001,4.654,4.512,2.85,6.768,0,3.657,0,0.617,0,1.805,0,8.478,1.971,0.047,0.451,0.641,0,3.04,0.594,1.995,3.42,9.309,2.256,0.926,9.618,0.19
33,Spain,Member,Member,2004-03-14,33611,Convergence and Union,CiU,Ethnic and Regional,3.227,10,350,1.602,0.367,0,0,0.367,0.656,0.154,2.51,0.676,0,0,0.193,2.819,0.212,0.097,16.39,0,5.656,0,2.934,0,5.039,2.683,0,0.251,0,0,2.568,0.637,2.741,11.409,0,0,0.792,0,0.251,3.282,2.934,5.347,6.023,0,2.278,0,0,0.077,1.564,0,2.046,3.861,0.019,0.135,0.135,0,3.977,0.27,3.378,3.668,-0.251,2.683,0.792,11.371,0.811
33,Spain,Member,Member,2004-03-14,33902,Basque Nationalist Party,PNV/EAJ,Ethnic and Regional,1.626,7,350,0,0,0,0,0,0,1.476,3.321,3.321,0.369,0.554,7.565,19.188,0,0.185,20.295,0,3.69,0,4.059,0.185,0,0,3.321,0,0,0,2.768,0,0.185,7.565,0,0,0,0,0,0.185,0,2.768,0.738,0,1.845,0,0,1.292,0,0,0.185,6.273,4.059,0,0,0,0,0,3.321,1.292,-11.624,3.321,0.185,3.506,1.476
33,Spain,Member,Member,2004-03-14,33903,Basque Solidarity,EA,Ethnic and Regional,0.312,1,350,2.271,0,0.069,0,0,0.6880000000000001,1.996,3.923,3.097,0,0.964,5.162,2.409,0,0,8.603,0,1.996,0,5.781,0,1.996,2.959,0,0.069,2.822,0.069,2.822,0,0.757,9.704,0.138,0,0,0,0.8260000000000001,9.085,0.275,7.502,7.777,0,2.546,0,0,0,0,0.206,0.619,0.551,2.478,0,0.275,0,3.028,0.275,2.546,3.716,-11.356,3.097,0,15.279,2.753
33,Spain,Member,Member,2004-03-14,33905,Catalan Republican Left,ERC,Ethnic and Regional,2.519,8,350,1.464,0.665,0.133,0.133,0,1.264,0.133,1.198,0.266,0,0,0.466,2.595,0.067,0.266,27.279,0,2.794,0.067,3.925,0,0.998,2.262,0,0.067,0,0,1.996,0,1.53,6.254,0,0,0,0,0.399,5.323,1.131,3.593,6.387,0,4.99,0,0,1.331,0.067,1.065,0.865,0,9.315,0.067,0.266,0,0.998,1.131,2.794,4.458,-12.841,2.262,0,9.98,1.53
33,Spain,Member,Member,2004-03-14,33906,Andalusian Party,PA,Ethnic and Regional,0.7000000000000001,0,350,0.578,1.291,0,0,0,0,0.034,0.985,0.951,0,0,0.544,1.665,0.408,0,9.038,0,7.543,0,0.8150000000000001,0,1.665,1.801,0.272,0.068,0.034,0.102,2.99,0,3.976,14.407,0.306,0,0,0,0.136,5.708,8.529,2.854,8.087,0,3.092,0,0,0,0,1.223,0.306,0.849,2.752,0,0.476,0,5.946,0.34,3.5,6.728,-12.063,2.379,0,10.941,0.034
33,Spain,Member,Member,2004-03-14,33907,Canarian Coalition,CC,Ethnic and Regional,0.908,3,350,2.444,1.111,0,0,0.667,0,0,1.556,1,0,0,0.111,1.444,0,0,17.556,0,6.889,0,1.556,0,4,2.556,0,0,0.222,0,1.556,0,4,14.667,0,0,0,0,1.222,2.333,3.111,3.556,8,0,3.222,0,0,0,0,0.111,1.444,0.111,0.222,0,0,0,5.556,0.333,1.667,7.778,-9.111,2.556,0,11.556,0
33,Spain,Member,Member,2004-03-14,33908,Galician Nationalist Bloc,BNG,Ethnic and Regional,0.806,2,350,0.948,0.056,0.613,0.78,0.613,1.171,0.334,1.115,0.223,0,2.174,1.338,0.78,0.111,0.948,24.972,0,2.285,0,3.623,0,0.167,1.394,0.223,0.167,0,0,2.453,0.502,2.285,12.207,0.111,0,0,0,0,5.351,1.226,2.843,7.748,0,1.616,0,0,0,0,0.836,0.725,0.167,7.525,0,0,0,7.358000000000001,0.056,1.338,1.616,-8.528,1.728,0,10.591,2.118
33,Spain,Member,Member,2004-03-14,33909,Aragonist Council,CHA,Ethnic and Regional,0.364,1,350,0,0.095,0,0,0,0.095,0.284,2.462,0,0,0,2.083,1.326,0.379,0,16.288,0,1.705,0,0,0,1.705,0,0,0,0,0,4.167,0,0.473,10.133,3.504,0,0,0,0.095,9.754,5.777,2.557,7.955,0,6.155,0,0,0,0,0.095,1.42,0,1.042,0,1.42,0,4.451000000000001,0,3.883,10.701,-17.614,3.504,0,10.511,0.379
33,Spain,Member,Member,2004-03-14,33910,Navarrese People's Union,UPN,Ethnic and Regional,0.5700000000000001,0,350,0,0,0,0,0,0,0,0,0,0,0,0,0,1.136,0,5.682,0,0,0,7.955,0,0,0,0,0,0,0,4.545,0,17.045,30.682,0,0,0,0,0,1.136,14.773,0,11.364,0,0,0,0,0,0,0,0,1.136,0,0,0,0,0,0,0,4.545,-1.136,0,0,11.364,0
33,Spain,Member,Member,2008-03-09,33220,United Left,IU,Leftist,3.842,2,350,0.719,0.863,0,0.863,0,0.671,1.055,4.317,1.055,0,1.439,3.501,6.043,0.144,0.288,1.918,0.096,15.156,0.336,4.029,0,0.528,3.645,0.144,0.048,0.048,0,1.823,0.096,0.719,6.619,1.295,0.096,0,2.062,1.775,4.46,4.46,2.11,8.729000000000001,0,2.062,0,0,0,0.5760000000000001,3.07,1.918,2.686,0.192,0,0.8150000000000001,0,3.022,0.24,0.48,3.789,-16.403,5.084000000000001,0,10.839,1.727
33,Spain,Member,Member,2008-03-09,33320,Spanish Socialist Workers’ Party,PSOE,Social Democratic,44.139,169,350,0.066,2.503,0,0,0.307,0.5710000000000001,0.351,5.643,2.723,0,0,1.208,4.26,0.329,0,4.04,0,8.762,0.022,0.549,0,1.383,8.235,0.022,0.944,0,0,1.427,0,2.064,5.819,0.351,0,0.593,0,0.088,7.993,4.436,4.348,8.278,0,4.436,0,0,0,0.044,0.264,4.326000000000001,1.581,0.834,0,1.076,0,2.437,1.405,2.942,3.338,-22.903,8.608,0.593,12.626,0.922
33,Spain,Member,Member,2008-03-09,33610,People's Party,PP,Conservative,40.571,153,350,0.025,1.475,0,0,1.229,0,0.098,2.532,1.745,0,0,0.934,2.999,0.983,0,1.155,0.664,9.243,0.074,1.475,1.032,2.016,4.941,0,0.197,0,0.074,3.441,0,1.155,6.514,0.172,0,1.549,0,0.147,8.26,6.539,2.311,7.645,0,5.924,0,0.541,0,0.442,0,9.046,1.5,0.393,0.787,0.295,0,3.024,1.229,1.647,4.548,-3.786,5.113,2.581,9.956,0.098
33,Spain,Member,Member,2008-03-09,33611,Convergence and Union,CiU,Ethnic and Regional,3.089,11,350,0,1.238,0,0,0,0,0,0.929,3.406,0,0,1.238,3.096,0,0,13.932,0,7.43,0,0.31,0,1.858,0.619,0,0,0,0,3.715,0,4.644,9.598,3.096,0,1.548,0,0,5.263,0,4.954,12.384,0,1.548,0,0,0,2.167,0,5.263,1.548,3.406,2.786,1.858,0,0.31,0.31,1.238,0.31,-9.598,3.715,1.548,17.337,0
33,Spain,Member,Member,2008-03-09,33902,Basque Nationalist Party,PNV/EAJ,Ethnic and Regional,1.21,6,350,0.433,0,0,0,0,0,0.541,0.108,2.273,0,0,2.922,5.087,0.325,0.433,19.372,0,0.649,0,1.407,0,2.165,0.974,0,1.082,0,0,4.762,0,4.978,11.688,0.108,0,2.165,0,0.108,11.364,0,3.03,9.416,0,0.325,0,0,1.623,1.623,0,0.216,3.571,0,0,0.433,0,0,0,4.87,1.948,-2.597,1.082,2.165,12.446,0.541
33,Spain,Member,Member,2008-03-09,33903,Basque Solidarity,EA,Ethnic and Regional,0.196,0,350,0.619,0,0,0,0,0,0.929,3.56,1.548,0,0.31,9.752,5.728,0.155,0,8.514,0,2.322,0,1.238,0,2.477,0.31,0,0.155,0,0,4.799,0,3.87,10.062,0,0,0,0,0.774,15.325,0,4.799,9.598,0,0.774,0,0,1.393,1.238,0,0,1.393,0.155,0,2.012,0,2.322,0,1.703,2.167,-6.656000000000001,0.31,0,14.396,0.929
33,Spain,Member,Member,2008-03-09,33905,Catalan Republican Left,ERC,Ethnic and Regional,1.183,3,350,0.371,0.053,0,0,0,1.22,0.955,2.759,0.531,0,0.424,0.637,0.584,0.371,0,16.764,0,4.456,0,2.546,0,0.902,1.326,0,0,0,0,2.069,0,2.653,12.467,1.963,0,0.371,0,1.008,4.934,1.698,7.639,4.456,0,2.812,0,0,1.485,0.212,3.767,0.584,0.584,4.934,0,0.902,0,3.236,0.318,1.804,6.207,-10.769,3.289,0.371,12.095,2.175
33,Spain,Member,Member,2008-03-09,33907,Canarian Coalition,CC,Ethnic and Regional,0.655,2,350,0.414,1.572,0,0,0,0,0,0.414,2.399,0,0,0.248,2.068,0.248,0.083,15.798,0,4.467000000000001,0,1.737,0,2.647,1.323,0.165,0,0.331,0,8.933,0,4.136,14.475,0.496,0,0.248,0,0.662,8.685,1.902,2.895,7.279,0,1.737,0,0,0,0.579,0.165,2.647,0.662,2.399,0,0,0,3.557,0.331,0.496,3.805,-4.797,1.985,0.248,10.174,0
33,Spain,Member,Member,2008-03-09,33908,Galician Nationalist Bloc,BNG,Ethnic and Regional,0.834,2,350,0,0.145,0,0.581,0.073,0.726,0.944,1.743,0.436,0,2.033,1.816,1.888,0.073,0,27.088,0,1.525,0,1.816,0,0.145,0.29,0.073,0,0.145,0,3.341,0,1.888,10.748,0.29,0,0,0,0.073,3.849,1.38,3.922,6.609,0,2.469,0,0.073,0.363,0,1.525,0.581,0.436,7.117,0,1.162,0,9.441,0.726,0.508,1.961,-11.91,0.654,0,10.53,1.67
33,Spain,Member,Member,2008-03-09,33909,Aragonist Council,CHA,Ethnic and Regional,0.148,0,350,0,0.797,0,0,0,0.797,0.228,2.05,0,0,0,2.733,1.367,0.228,0,10.478,0,4.67,0,0.114,0,1.025,1.936,0,0.228,0,0,2.05,0,3.303,11.731,1.367,0,0.228,0,1.936,16.173,2.961,3.872,5.809,0,5.581,0,0,0,0.456,1.822,0.5690000000000001,0.114,1.367,0,0.114,0.114,5.695,0,3.986,4.1,-13.781,3.303,0.228,9.681,1.025
33,Spain,Member,Member,2008-03-09,33910,Navarrese People's Union,UPN,Ethnic and Regional,0.5700000000000001,0,350,0,0,0,0,0,0,0,0,0,0,0,0,0,1.19,0,4.762,0,0,0,9.524,0,0,0,0,0,0,0,4.762,0,15.476,32.143,0,0,0,0,0,1.19,14.286,0,10.714,0,0,0,0,0,0,0,0,1.19,0,0,0,0,0,0,0,4.762,1.19,0,0,10.714,0
33,Spain,Member,Member,2011-11-20,33091,Future Yes,NA,Ethnic and Regional,0.177,1,350,1.49,0.447,0,0.298,0,2.235,0.745,1.341,0.447,0,0,2.832,7.154,0,0.149,16.841,0,3.279,0.149,5.663,0,2.235,2.832,0,0,0,0,6.557,0,0,1.937,0,0,2.385,0,4.62,8.793000000000001,0.745,4.471,11.028,0,2.385,0,0,0.447,0,0,0,1.043,1.788,0,2.534,0,2.832,0,0.149,0.149,-16.393,2.832,2.385,15.499,2.981
33,Spain,Member,Member,2011-11-20,33092,Amaiur,NA,Special Issue,1.39,7,350,0,0,0,0,0,0,3.448,0,0,0,0,8.621,10.345,0,0,43.103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.724,0,0,1.724,3.448,0,0,8.621,3.448,0,0,0,0,0,0,0,0,3.448,1.724,0,10.345,0,0,0,0,0,-17.241,1.724,0,12.069,3.448
33,Spain,Member,Member,2011-11-20,33093,Commitment-Q,NA,Special Issue,0.523,1,350,2.141,0,0,0.178,0,0.268,0.089,2.944,0.268,0,0,1.338,5.888,0,0,1.427,0.089,3.479,1.249,0.714,0.089,0.981,4.728,0.981,0.446,0,0,3.925,0.089,1.427,6.334000000000001,0.089,0.089,1.963,0,7.404,10.259,1.338,6.334000000000001,8.564,0,1.249,0,0,0,0,4.371,1.695,0.714,0.624,0,5.888,0,6.423,1.338,2.052,0.535,-23.461,5.798,2.052,14.897,0.357
33,Spain,Member,Member,2011-11-20,33220,United Left,IU,Leftist,7.021,11,350,0.921,0,0,0.676,0,1.781,0.184,1.781,0.061,0.061,0.86,2.826,8.17,0.061,0,0.491,0,2.764,0.983,0.123,0,1.781,8.415000000000001,0.123,0.246,0,0,4.361,0.246,0.123,5.835,0.246,1.72,0.246,0.983,2.027,4.177,3.071,9.398,9.398,0,6.02,0,0,0,0,4.975000000000001,0.921,0.246,0.676,0.123,4.545,0,4.054,1.72,1.966,0.614,-36.855,8.784,0.246,18.796,1.966
33,Spain,Member,Member,2011-11-20,33320,Spanish Socialist Workers’ Party,PSOE,Social Democratic,29.13,110,350,1.157,0.53,0,0,0.386,0,0.241,3.325,2.024,0.048,0,0.771,5.253,0.048,0,1.735,0,4.578,0.386,0.289,0,1.928,6.892,0.048,1.157,0.241,0,5.349,0.337,1.928,8.675,0,0,2.313,0,3.904,4.386,1.494,8.675,10.12,0,6.554,0,0.723,0,0.096,0.53,1.735,1.349,0.723,0,4.193000000000001,0,1.253,0.482,2.072,2.072,-27.229,6.94,2.313,18.795,0.241
33,Spain,Member,Member,2011-11-20,33440,"Union, Progress and Democracy",UPyD,Liberal,4.76,5,350,3.81,0.159,0,0,2.857,0,0.317,1.746,1.746,0,0,1.429,7.937,0.159,0,0.635,3.81,10.159,1.905,0,1.27,1.429,7.937,0.159,0,0,0.159,1.746,0,0.159,8.254,0,0,1.111,0,2.222,5.397,3.81,4.286,7.46,0.317,6.19,0,0,0,0,0.476,2.54,0,0,0.159,1.746,0.159,2.381,2.381,0.952,0.635,-22.222,8.095,2.381,11.746,0.317
33,Spain,Member,Member,2011-11-20,33610,People's Party,PP,Conservative,45.24,186,350,2.09,0.418,0,0,2.612,0.052,0.052,4.545,2.508,0,0,1.567,5.016,0.627,0,0.784,0.418,9.822,0.627,3.657,1.724,2.403,3.03,0.209,0.104,0.052,0.157,6.792,0.157,2.769,8.777000000000001,0,0,3.657,0,1.097,2.247,2.508,2.821,5.068000000000001,0,6.897,0,1.515,0,0.209,0,3.448,1.829,0.052,0.261,1.933,0,1.306,0.522,1.881,1.776,-3.448,3.239,5.381,7.889,0.104
33,Spain,Member,Member,2011-11-20,33611,Convergence and Union,CiU,Ethnic and Regional,4.24,16,350,2.591,0.062,0,0,0.247,0.617,0.37,2.899,0.74,0,0,0.74,2.468,0,0.185,18.754,0,2.529,0.185,0.802,0.617,6.601,3.886,0,0.185,0.062,0.062,5.861,0,1.604,9.562,0.062,0,0.925,0,3.578,2.653,1.789,5.49,7.218,0.185,2.468,0.062,0,0.062,0,0.062,2.406,0.494,1.666,0.432,3.886,0.123,1.11,0.432,1.295,1.974,-10.857,3.948,1.542,12.708,0.987
33,Spain,Member,Member,2011-11-20,33612,Forum Asturias,FAC,Ethnic and Regional,0.414,1,350,1.702,0.592,0,0.148,0.222,0,0.148,3.035,1.036,0,0.074,0.37,3.035,0.074,0,0.592,0.888,7.106,0.74,0.37,1.036,5.848,1.999,0.592,0.296,0.666,0,7.402,0.37,2.369,14.878,0.074,0,0.592,0,4.885,3.257,3.479,3.849,7.402,0.148,7.994,0.074,1.11,0,0,0,0.518,0.222,0.074,0,3.257,0,3.257,2.147,0.8140000000000001,1.258,-17.839,2.665,1.628,11.251,0.148
33,Spain,Member,Member,2011-11-20,33902,Basque Nationalist Party,PNV/EAJ,Ethnic and Regional,1.35,5,350,5.943000000000001,0,0,0,0,0,0.258,5.168,4.393,0,0,2.326,3.101,0,0,16.279,0,1.55,0,0,0.258,0.775,4.393,1.034,0.517,0.517,0,9.044,0,2.584,9.819,0,0,6.718,0,2.326,3.101,0,2.326,6.977,0,1.292,0,0,0,0,0.258,0.258,4.134,0,0,2.842,0,0.775,0,1.034,0,-11.111,5.426,6.977,9.302,0.258
33,Spain,Member,Member,2011-11-20,33905,Catalan Republican Left,ERC,Ethnic and Regional,1.071,3,350,1.559,0,0,0.04,0,1.279,0.32,1.599,0.28,0,0,3.119,6.757000000000001,0,0.08,14.714,0,4.158,0.12,0.52,0.04,1.999,6.078,0,0.16,0.04,0.04,3.559,0,0.88,7.397,0.48,0,0.24,0,3.079,2.079,1.24,11.835,8.157,0,2.239,0,0,1.719,0,2.239,0.64,0.52,4.878,0.12,2.039,0,1.519,0.56,1.16,0.52,-21.911,6.557,0.28,19.992,1.599
33,Spain,Member,Member,2011-11-20,33907,Canarian Coalition,CC,Ethnic and Regional,0.6,2,350,0.91,0.39,0,0.39,0.13,0.13,0,2.991,1.43,0,0,0.26,1.951,0,0,19.246,0,1.17,0,0.26,0.52,3.641,4.031,0.65,0.91,0.78,0.26,9.493,0.78,5.072,13.914,0.26,0,0.65,0,2.341,0.52,0.13,5.202,10.533,0,2.991,0,0,0,0,0,0.52,0.52,0,0,1.951,0,4.811,0,0,0.26,-19.896,4.941,1.17,15.735,0.13
33,Spain,Member,Member,2011-11-20,33908,Galician Nationalist Bloc,BNG,Ethnic and Regional,0.766,2,350,1.94,0,0,0.647,0,1.724,0.216,0.216,0,0,3.664,0.431,6.897,0,0.431,14.009,0,2.802,0,0.862,0,0.431,7.112,0.216,0.216,0.216,0,9.698,0.216,1.94,6.681,0.431,1.078,0.862,0,1.724,4.957,1.724,6.034,7.759,0,2.155,0,0,0,0,2.155,0,0,2.371,0,5.172,0,2.586,0.216,0,0.216,-31.25,7.759,0.862,13.793,1.94
33,Spain,Member,Member,2015-12-20,33020,Popular Unity,UP,Leftist,3.676,2,350,1.639,0,0,0.383,0,0.929,0.219,0.383,0,0,0.273,3.115,5.41,0,0.437,0.71,0,1.257,0.656,0.109,0,0.164,7.596,0.109,0.164,0.219,0,0.874,0.109,0.164,4.863,1.585,0.328,0,0.437,2.35,9.344,9.508,9.454,20.383,0,4.262,0,0.055,0.164,0,2.295,0.109,0.219,0.929,0,7.65,0,0.656,0.109,0.383,0,-45.683,9.29,0,29.836,1.148
33,Spain,Member,Member,2015-12-20,33095,Basque Country Unite,EH Bildu,Ethnic and Regional,0.869,2,350,1.754,0,0,0,0,0,6.140000000000001,0.877,0,0,3.509,24.561,8.772,0,0,32.456,0,0,0,0.877,0,0,0,0,0,3.509,0,0,0,0,0,0,0,0,0,2.632,0.877,0,6.140000000000001,2.632,0,0,0,0,0,0,1.754,0,0,0,0,2.632,0,0.877,0,0,0,0.877,0,0,8.772,6.140000000000001
33,Spain,Member,Member,2015-12-20,33096,In Common We Can,NA,Ethnic and Regional,3.688,12,350,1.063,0,0,0.222,0,1.551,0.31,0.665,0.532,0,0.089,4.386,9.349,0,0,4.785,0,1.949,1.019,0.133,0,0.487,7.665,0.177,0.044,0.31,0,2.393,1.019,0.31,6.292,1.374,0.399,0,0.044,5.051,6.159,2.57,6.203,14.178,0,6.69,0,0,0.044,0,1.861,0.133,2.393,0.93,0,6.07,0,0.62,0.044,0.089,0.399,-41.427,9.216,0,20.381,1.861
33,Spain,Member,Member,2015-12-20,33097,In Tide,NA,Ethnic and Regional,1.629,6,350,2.712,0,0,0.678,0,1.017,0.339,3.39,0,0,0,2.034,7.797000000000001,0,0.339,4.746,0,5.424,2.034,0,0,1.017,9.153,0.339,0,0.339,0,1.695,0.339,0.678,2.712,1.017,0.678,0,0,4.068000000000001,6.102,3.729,10.169,11.525,0,4.746,0,0,0,0,2.712,0,0.678,2.034,0,4.746,0,1.017,0,0,0,-42.034,10.508,0,21.695,1.356
33,Spain,Member,Member,2015-12-20,33098,Commitment-We can-It is time,NA,Ethnic and Regional,2.672,9,350,0.877,0,0,0.206,0.155,0.052,0.155,0.877,0,0,0,2.167,4.747,0,0.258,2.012,0,5.212,1.703,0.206,0,0.98,7.276,0.155,0.464,0.155,0,2.735,0.413,1.032,6.605,0.671,0.206,0,0,7.224,9.03,2.683,9.236,16.409,0,3.406,0,0,0,0,1.858,0.464,1.084,1.135,0,5.573,0,1.961,0.052,0,0.5680000000000001,-34.83,8.101,0,25.645,0.206
33,Spain,Member,Member,2015-12-20,33099,Democracy and Freedom,DL,Ethnic and Regional,2.25,8,350,0.364,0,0,0,0.52,0.26,0.104,0.988,0.468,0,0,1.976,1.924,0.052,0.052,30.213,0,2.288,0.988,0.936,0.104,3.276,6.552,0,0.5720000000000001,0.052,0.5720000000000001,3.172,0.208,2.444,9.1,0.312,0,0.728,0,2.444,3.224,1.976,3.224,13.313,0.052,1.82,0,0,0.104,0,0.156,0.624,0.728,0.416,0,2.392,0,0.78,0.208,0.208,0.104,-18.149,6.864,0.8320000000000001,16.537,0.364
33,Spain,Member,Member,2015-12-20,33210,We can,NA,Leftist,12.6,42,350,1.201,0,0,0.4,0.114,0.286,0,1.487,0.229,0,0,4.005,7.208,0,0.343,1.659,0,8.524000000000001,2.517,0.114,0,0.858,7.208,0.057,0.286,0.343,0,2.117,0.286,0.915,8.467,1.087,0.5720000000000001,0,0,3.375,6.693000000000001,8.867,6.636,11.156,0,5.32,0,0.343,0.114,0,2.117,0.114,0,0.286,0,3.375,0,1.03,0,0,0.286,-32.952,8.352,0,17.792,0.286
33,Spain,Member,Member,2015-12-20,33320,Spanish Socialist Workers’ Party,PSOE,Social Democratic,21.995,90,350,1.505,0,0,0.202,1.864,0.135,0.247,4.963,2.695,0,0,3.436,4.918,0.112,0.606,1.123,0.022,5.412,2.83,0.247,0.135,2.942,6.086,0,0.517,0.135,0,3.907,0.337,2.291,9.499,0.202,0.022,0.629,0,4.042,1.437,3.997,7.231,14.462,0,3.211,0,0.472,0.09,0,1.415,0.898,0.764,0.898,0,2.47,0,1.033,0,0.18,0.382,-25.556,6.288,0.764,21.693,0.382
33,Spain,Member,Member,2015-12-20,33420,Citizens - Party of the Citizens,C's,Liberal,13.94,40,350,0.119,0,0,0.079,2.257,0,0.059,2.059,1.445,0,0.059,1.98,1.564,0.297,0.218,0.198,0.8320000000000001,12.314,2.415,0.158,1.029,3.168,5.761,0.139,0.02,0.218,0.257,5.207,0.198,1.92,12.512,0.198,0,1.049,0,3.286,4.732,3.603,3.88,8.751,0.218,7.187,0.079,0.535,0.356,0.079,0.416,1.049,1.069,0.297,0.257,3.168,0,2.673,0.416,0.198,0.02,-16.036,6.098,2.079,12.631,0.059
33,Spain,Member,Member,2015-12-20,33610,People's Party,PP,Conservative,28.705,123,350,0.841,0,0,0.168,4.417,0,0.084,3.113,3.071,0,0,2.861,3.702,0.799,0,0.042,0.589,5.974,1.767,0.673,0.294,2.314,2.398,0.084,0.042,0,0.421,4.67,0.042,6.689,11.191,0.084,0,2.272,0,2.23,1.851,3.955,5.048,10.938,0.463,3.87,0,1.641,0,0.252,0,3.281,2.061,0,0,1.557,0,2.692,0.547,0.799,0.21,-4.249,2.566,2.566,15.987,0.084
33,Spain,Member,Member,2015-12-20,33902,Basque Nationalist Party,PNV/EAJ,Ethnic and Regional,1.199,6,350,1.354,0,0,0,0,0,0,0.677,3.16,0,0,8.352,6.772,0,0,14.898,0,3.612,0.451,0.677,0,2.935,2.257,0,0.451,0,0.903,3.837,2.935,6.546,10.835,0.226,0,4.515,0,6.546,1.129,0,2.032,9.029,0.451,1.129,0,0,0,0,0.226,0,0,0,0,3.16,0,0.903,0,0,0,-5.418,2.483,4.515,11.061,0
